uid,namedLocation,domainID,siteID,startCollectDate,endCollectDate,testingID,testingVialID,poolSize,dataQF,publicationDate,release
d302efec-6e7a-43b8-a387-8c0aec5f17c3,DSNY,D03,DSNY,2020-06-16T20:31:00Z,2020-06-17T22:13:00Z,DSNY.2020.24.CULNIG.F.T,DSNY.2020.24.CULNIG.F.T.04,49,NA,20231227T210628Z,RELEASE-2024
db56c246-a46f-41cc-933c-dd9517a8f01d,DSNY,D03,DSNY,2020-06-16T20:31:00Z,2020-06-17T22:13:00Z,DSNY.2020.24.CULNIG.F.T,DSNY.2020.24.CULNIG.F.T.01,49,NA,20231227T210628Z,RELEASE-2024
91ed8403-2f30-4ea7-a2e7-bce4f6c0de7e,DSNY,D03,DSNY,2020-06-16T20:31:00Z,2020-06-17T22:13:00Z,DSNY.2020.24.CULNIG.F.T,DSNY.2020.24.CULNIG.F.T.19,48,NA,20231227T210628Z,RELEASE-2024
131827a0-7911-472a-91c7-f20a544e31c4,DSNY,D03,DSNY,2020-06-16T20:31:00Z,2020-06-17T22:13:00Z,DSNY.2020.24.CULNIG.F.T,DSNY.2020.24.CULNIG.F.T.06,48,NA,20231227T210628Z,RELEASE-2024
42668d4b-844b-4f7c-a283-15c5bc9e68f4,DSNY,D03,DSNY,2020-06-16T20:31:00Z,2020-06-17T22:13:00Z,DSNY.2020.24.CULNIG.F.T,DSNY.2020.24.CULNIG.F.T.13,48,NA,20231227T210628Z,RELEASE-2024
125b92b3-037c-4f65-ba73-730d76d901c2,DSNY,D03,DSNY,2020-06-16T20:31:00Z,2020-06-17T22:13:00Z,DSNY.2020.24.CULNIG.F.T,DSNY.2020.24.CULNIG.F.T.20,48,NA,20231227T210628Z,RELEASE-2024
05d16f02-5d46-40c3-b3b8-ff47f0c7cf2f,DSNY,D03,DSNY,2020-06-16T20:31:00Z,2020-06-17T22:13:00Z,DSNY.2020.24.CULNIG.F.T,DSNY.2020.24.CULNIG.F.T.02,49,NA,20231227T210628Z,RELEASE-2024
ac83b5f2-0df6-4e1d-b016-be7801f4eaa8,DSNY,D03,DSNY,2020-06-16T20:31:00Z,2020-06-17T22:13:00Z,DSNY.2020.24.CULNIG.F.T,DSNY.2020.24.CULNIG.F.T.12,48,NA,20231227T210628Z,RELEASE-2024
d51109ce-e38d-4b43-bae7-1da1df021964,DSNY,D03,DSNY,2020-06-16T20:52:00Z,2020-06-17T21:55:00Z,DSNY.2020.24.CULERR.F.T,DSNY.2020.24.CULERR.F.T.01,22,NA,20231227T210628Z,RELEASE-2024
c3227329-4e2f-4b3e-aba6-1681ce2fb674,DSNY,D03,DSNY,2020-11-04T20:44:00Z,2020-11-05T14:32:00Z,DSNY.2020.44.CULNIG.F.T,DSNY.2020.44.CULNIG.F.T.02,48,NA,20231227T210735Z,RELEASE-2024
5eaf2f63-4fbd-40b7-8a83-548757dd8437,DSNY,D03,DSNY,2020-11-04T20:44:00Z,2020-11-05T14:32:00Z,DSNY.2020.44.CULNIG.F.T,DSNY.2020.44.CULNIG.F.T.01,49,NA,20231227T210735Z,RELEASE-2024
377309cb-7bfd-4423-809d-0dd9c1a2d4b1,DSNY,D03,DSNY,2020-11-30T18:51:00Z,2020-12-01T18:29:00Z,DSNY.2020.48.CULNIG.F.T,DSNY.2020.48.CULNIG.F.T.03,34,NA,20231227T204158Z,RELEASE-2024
a11c1e80-d071-4fe3-9a92-1a9374005807,DSNY,D03,DSNY,2020-11-30T18:51:00Z,2020-12-01T18:29:00Z,DSNY.2020.48.CULNIG.F.T,DSNY.2020.48.CULNIG.F.T.01,34,NA,20231227T204158Z,RELEASE-2024
6ad7b3d8-5b2e-4cdf-b6bb-1ea082960683,DSNY,D03,DSNY,2020-11-30T18:51:00Z,2020-12-01T18:29:00Z,DSNY.2020.48.CULNIG.F.T,DSNY.2020.48.CULNIG.F.T.02,34,NA,20231227T204158Z,RELEASE-2024
263c083a-26cc-44d7-bf81-44b783af7f73,DSNY,D03,DSNY,2020-11-30T19:24:00Z,2020-12-01T14:30:00Z,DSNY.2020.48.CULMEL.F.T,DSNY.2020.48.CULMEL.F.T.01,23,NA,20231227T204158Z,RELEASE-2024
51ecd1ba-393f-48cb-90bf-df555acda7c5,DSNY,D03,DSNY,2020-12-29T19:49:00Z,2020-12-30T15:00:00Z,DSNY.2020.52.CULMEL.F.T,DSNY.2020.52.CULMEL.F.T.03,46,NA,20231227T204158Z,RELEASE-2024
5be1a85a-d001-49ed-8602-9518d2b0431a,DSNY,D03,DSNY,2020-12-29T19:49:00Z,2020-12-30T15:00:00Z,DSNY.2020.52.CULMEL.F.T,DSNY.2020.52.CULMEL.F.T.02,46,NA,20231227T204158Z,RELEASE-2024
af558602-ac24-46b2-be12-fc16ba7f031c,DSNY,D03,DSNY,2020-12-29T19:49:00Z,2020-12-30T15:00:00Z,DSNY.2020.52.CULMEL.F.T,DSNY.2020.52.CULMEL.F.T.01,47,NA,20231227T204158Z,RELEASE-2024
c2b3287c-fb23-4319-8cd8-9db8a0fa9926,DSNY,D03,DSNY,2020-12-29T19:49:00Z,2020-12-30T19:22:00Z,DSNY.2020.52.CULNIG.F.T,DSNY.2020.52.CULNIG.F.T.01,18,NA,20231227T204158Z,RELEASE-2024
a45a4d9e-25a3-41cc-91e8-13870eb19884,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T15:30:00Z,DSNY.2021.4.CULMEL.F.T,DSNY.2021.4.CULMEL.F.T.05,42,NA,20231228T002512Z,RELEASE-2024
47d03c50-b2ac-4f2b-9b70-425e9a4364a8,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T15:30:00Z,DSNY.2021.4.CULMEL.F.T,DSNY.2021.4.CULMEL.F.T.01,43,NA,20231228T002512Z,RELEASE-2024
0a9b77d5-0fa2-4a5b-b9c3-fd2eb494dd90,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T15:30:00Z,DSNY.2021.4.CULMEL.F.T,DSNY.2021.4.CULMEL.F.T.06,42,NA,20231228T002512Z,RELEASE-2024
0a6a771d-ce4c-4d41-a7bd-14169bc06f2f,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T15:30:00Z,DSNY.2021.4.CULMEL.F.T,DSNY.2021.4.CULMEL.F.T.03,43,NA,20231228T002512Z,RELEASE-2024
b6188fbf-749d-40e5-a2cc-8813819ad473,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T15:30:00Z,DSNY.2021.4.CULMEL.F.T,DSNY.2021.4.CULMEL.F.T.02,43,NA,20231228T002512Z,RELEASE-2024
5bbe657a-057a-4c63-8c49-42b73624efb0,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T15:30:00Z,DSNY.2021.4.CULMEL.F.T,DSNY.2021.4.CULMEL.F.T.04,43,NA,20231228T002512Z,RELEASE-2024
1c53d6bc-3c0f-42ed-80a9-da60b9959e5c,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T19:36:00Z,DSNY.2021.4.CULNIG.F.T,DSNY.2021.4.CULNIG.F.T.01,40,NA,20231228T002512Z,RELEASE-2024
589c2794-0a83-40a4-9497-902e26ae15fa,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T19:36:00Z,DSNY.2021.4.CULNIG.F.T,DSNY.2021.4.CULNIG.F.T.03,39,NA,20231228T002512Z,RELEASE-2024
016c3940-1ef7-4b01-b73d-6c4f39172be5,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T19:36:00Z,DSNY.2021.4.CULNIG.F.T,DSNY.2021.4.CULNIG.F.T.02,39,NA,20231228T002512Z,RELEASE-2024
6c9edb93-2979-4180-b5bb-4892134fb815,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T20:55:00Z,DSNY.2021.4.CULERR.F.T,DSNY.2021.4.CULERR.F.T.03,48,NA,20231228T002512Z,RELEASE-2024
0cc3e75f-3cc3-4ddc-a2b0-3f168bacd732,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T20:55:00Z,DSNY.2021.4.CULERR.F.T,DSNY.2021.4.CULERR.F.T.02,49,NA,20231228T002512Z,RELEASE-2024
25027618-cd67-40be-93e7-b242b454369f,DSNY,D03,DSNY,2021-01-25T19:17:00Z,2021-01-26T20:55:00Z,DSNY.2021.4.CULERR.F.T,DSNY.2021.4.CULERR.F.T.01,49,NA,20231228T002512Z,RELEASE-2024
10ab2d9e-79af-4a6f-8132-8db108572855,DSNY,D03,DSNY,2021-02-22T19:44:00Z,2021-02-23T15:11:00Z,DSNY.2021.8.CULMEL.F.T,DSNY.2021.8.CULMEL.F.T.01,24,NA,20231228T004006Z,RELEASE-2024
67f529dd-d684-43c8-87a8-05002abea0a7,DSNY,D03,DSNY,2021-02-22T19:44:00Z,2021-02-23T15:18:00Z,DSNY.2021.8.CULNIG.F.T,DSNY.2021.8.CULNIG.F.T.01,31,NA,20231228T004006Z,RELEASE-2024
af2e3093-aef3-45b2-bb3b-21dbfbb1c628,DSNY,D03,DSNY,2021-02-22T19:44:00Z,2021-02-23T15:18:00Z,DSNY.2021.8.CULNIG.F.T,DSNY.2021.8.CULNIG.F.T.02,30,NA,20231228T004006Z,RELEASE-2024
b1f07cb2-064e-4c77-8a39-362c4067c71b,DSNY,D03,DSNY,2021-02-22T19:44:00Z,2021-02-23T15:35:00Z,DSNY.2021.8.PSOCOL.F.T,DSNY.2021.8.PSOCOL.F.T.02,39,NA,20231228T004006Z,RELEASE-2024
7f7c6cc9-2ffc-4c86-b701-53416859a9eb,DSNY,D03,DSNY,2021-02-22T19:44:00Z,2021-02-23T15:35:00Z,DSNY.2021.8.PSOCOL.F.T,DSNY.2021.8.PSOCOL.F.T.01,40,NA,20231228T004006Z,RELEASE-2024
288fcb20-f6cc-4d94-abb6-58519b9cf929,DSNY,D03,DSNY,2021-02-22T19:44:00Z,2021-02-23T15:35:00Z,DSNY.2021.8.CULSAL.F.T,DSNY.2021.8.CULSAL.F.T.01,27,NA,20231228T004006Z,RELEASE-2024
d8a04952-ea64-468e-b2e9-85cb6f273e18,DSNY,D03,DSNY,2021-02-22T19:44:00Z,2021-02-23T15:35:00Z,DSNY.2021.8.PSOCOL.F.T,DSNY.2021.8.PSOCOL.F.T.03,39,NA,20231228T004006Z,RELEASE-2024
d4dcddee-fb34-4940-acfc-cf0a9e4dd4ac,DSNY,D03,DSNY,2021-02-22T19:44:00Z,2021-02-23T21:25:00Z,DSNY.2021.8.CULERR.F.T,DSNY.2021.8.CULERR.F.T.01,29,NA,20231228T004006Z,RELEASE-2024
e6fa5832-7d8d-424d-a421-8892573bc52a,DSNY,D03,DSNY,2021-03-22T20:22:00Z,2021-03-23T21:41:00Z,DSNY.2021.12.CULERR.F.T,DSNY.2021.12.CULERR.F.T.01,17,NA,20231228T001317Z,RELEASE-2024
7ee5435d-eb89-43f9-ae6a-530b8a8903c6,DSNY,D03,DSNY,2021-03-22T20:22:00Z,2021-03-23T21:54:00Z,DSNY.2021.12.CULSAL.F.T,DSNY.2021.12.CULSAL.F.T.01,14,NA,20231228T001317Z,RELEASE-2024
9e6fab08-dd54-4f73-af2a-cadae943d3f5,DSNY,D03,DSNY,2021-03-22T20:22:00Z,2021-03-23T22:06:00Z,DSNY.2021.12.CULMEL.F.T,DSNY.2021.12.CULMEL.F.T.01,34,NA,20231228T001317Z,RELEASE-2024
e9026516-629e-421a-b4d2-768fec49dc70,DSNY,D03,DSNY,2021-03-22T20:22:00Z,2021-03-23T22:06:00Z,DSNY.2021.12.CULMEL.F.T,DSNY.2021.12.CULMEL.F.T.03,33,NA,20231228T001317Z,RELEASE-2024
382b93e6-e347-41a8-8e63-942acd074486,DSNY,D03,DSNY,2021-03-22T20:22:00Z,2021-03-23T22:06:00Z,DSNY.2021.12.CULMEL.F.T,DSNY.2021.12.CULMEL.F.T.02,34,NA,20231228T001317Z,RELEASE-2024
c823f428-c967-4d5a-b441-ccca6a10f9f4,DSNY,D03,DSNY,2021-04-19T20:06:00Z,2021-04-20T13:30:00Z,DSNY.2021.16.CULNIG.F.T,DSNY.2021.16.CULNIG.F.T.02,34,NA,20231227T235451Z,RELEASE-2024
afcd2d34-d12e-4598-a770-961b29b1c070,DSNY,D03,DSNY,2021-04-19T20:06:00Z,2021-04-20T13:30:00Z,DSNY.2021.16.CULMEL.F.T,DSNY.2021.16.CULMEL.F.T.01,41,NA,20231227T235451Z,RELEASE-2024
d58f2000-a2e8-4fa3-89df-740fe3be1a64,DSNY,D03,DSNY,2021-04-19T20:06:00Z,2021-04-20T13:30:00Z,DSNY.2021.16.CULNIG.F.T,DSNY.2021.16.CULNIG.F.T.01,34,NA,20231227T235451Z,RELEASE-2024
805ee172-2829-4e12-8f5a-0157f8c66b5f,DSNY,D03,DSNY,2021-04-19T20:06:00Z,2021-04-20T21:41:00Z,DSNY.2021.16.CULERR.F.T,DSNY.2021.16.CULERR.F.T.01,13,NA,20231227T235451Z,RELEASE-2024
bc6b2e44-cbe7-4e4e-8852-b84463daef53,DSNY,D03,DSNY,2021-04-19T20:06:00Z,2021-04-20T21:41:00Z,DSNY.2021.16.CULSAL.F.T,DSNY.2021.16.CULSAL.F.T.02,30,NA,20231227T235451Z,RELEASE-2024
b63805e2-8084-4156-b587-06c463654f7d,DSNY,D03,DSNY,2021-04-19T20:06:00Z,2021-04-20T21:41:00Z,DSNY.2021.16.CULSAL.F.T,DSNY.2021.16.CULSAL.F.T.01,30,NA,20231227T235451Z,RELEASE-2024
49bf6660-d614-4c37-9c6b-5f3d6acbcdbc,DSNY,D03,DSNY,2021-05-17T20:11:00Z,2021-05-18T12:44:00Z,DSNY.2021.20.CULERR.F.T,DSNY.2021.20.CULERR.F.T.01,17,NA,20231228T001252Z,RELEASE-2024
c4a8b795-394d-4cb1-b7c5-10d0f38aae22,DSNY,D03,DSNY,2021-05-17T20:11:00Z,2021-05-18T13:26:00Z,DSNY.2021.20.CULNIG.F.T,DSNY.2021.20.CULNIG.F.T.01,42,NA,20231228T001252Z,RELEASE-2024
e7894e30-6190-4c90-9d63-9b3619941d81,DSNY,D03,DSNY,2021-05-17T20:11:00Z,2021-05-18T13:26:00Z,DSNY.2021.20.CULSAL.F.T,DSNY.2021.20.CULSAL.F.T.01,13,NA,20231228T001252Z,RELEASE-2024
53ecfe26-5a04-42ba-8f6b-2562e3fe213f,DSNY,D03,DSNY,2021-05-17T20:11:00Z,2021-05-18T13:26:00Z,DSNY.2021.20.CULMEL.F.T,DSNY.2021.20.CULMEL.F.T.01,17,NA,20231228T001252Z,RELEASE-2024
269b0b28-7fcb-416e-b087-20fb37fb20bb,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T13:11:00Z,DSNY.2021.24.CULERR.F.T,DSNY.2021.24.CULERR.F.T.01,31,NA,20231228T013145Z,RELEASE-2024
acfe3799-f6a0-47a2-97a3-7486dbf1e0a4,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T13:11:00Z,DSNY.2021.24.CULERR.F.T,DSNY.2021.24.CULERR.F.T.02,31,NA,20231228T013145Z,RELEASE-2024
74a1ac22-a18c-406d-9358-6f6dfc4d6dda,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T22:22:00Z,DSNY.2021.24.CULMEL.F.T,DSNY.2021.24.CULMEL.F.T.01,31,NA,20231228T013145Z,RELEASE-2024
004c412a-5975-45a5-8c99-74234480f020,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T22:22:00Z,DSNY.2021.24.CULMEL.F.T,DSNY.2021.24.CULMEL.F.T.02,31,NA,20231228T013145Z,RELEASE-2024
77218fd4-0b1b-44ec-b0d8-26cadbe07d5f,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T22:29:00Z,DSNY.2021.24.CULNIG.F.T,DSNY.2021.24.CULNIG.F.T.02,44,NA,20231228T013145Z,RELEASE-2024
2a05fa12-de2d-4aac-b2ca-e9778f7df9d8,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T22:29:00Z,DSNY.2021.24.CULNIG.F.T,DSNY.2021.24.CULNIG.F.T.04,43,NA,20231228T013145Z,RELEASE-2024
845c72bc-c479-4691-85ba-023f429f9d88,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T22:29:00Z,DSNY.2021.24.CULNIG.F.T,DSNY.2021.24.CULNIG.F.T.06,43,NA,20231228T013145Z,RELEASE-2024
13512030-2d9a-4ec7-ab46-553222fdc3a7,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T22:29:00Z,DSNY.2021.24.CULNIG.F.T,DSNY.2021.24.CULNIG.F.T.01,44,NA,20231228T013145Z,RELEASE-2024
864b8f12-cd5b-4986-bb9c-fc182c2e4b2e,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T22:29:00Z,DSNY.2021.24.CULNIG.F.T,DSNY.2021.24.CULNIG.F.T.05,43,NA,20231228T013145Z,RELEASE-2024
fdbc425c-f0d1-4581-bcd6-d5ceb0322a18,DSNY,D03,DSNY,2021-06-14T20:43:00Z,2021-06-15T22:29:00Z,DSNY.2021.24.CULNIG.F.T,DSNY.2021.24.CULNIG.F.T.03,43,NA,20231228T013145Z,RELEASE-2024
ecc1be1c-39af-4d1c-a77f-ca2e11e58cdb,DSNY,D03,DSNY,2021-06-14T21:24:00Z,2021-06-15T21:13:00Z,DSNY.2021.24.CULSAL.F.T,DSNY.2021.24.CULSAL.F.T.01,26,NA,20231228T013145Z,RELEASE-2024
dc2ee3be-3715-4bd3-9e84-4bc86225911f,DSNY,D03,DSNY,2021-06-14T21:24:00Z,2021-06-15T21:13:00Z,DSNY.2021.24.CULSAL.F.T,DSNY.2021.24.CULSAL.F.T.02,25,NA,20231228T013145Z,RELEASE-2024
1f3d8358-7fe7-4486-9487-9ee623d68e42,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-14T13:42:00Z,DSNY.2021.28.CULSAL.F.T,DSNY.2021.28.CULSAL.F.T.01,44,NA,20231228T020245Z,RELEASE-2024
14bddeca-a63c-454b-b162-739813670f22,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-14T13:42:00Z,DSNY.2021.28.CULMEL.F.T,DSNY.2021.28.CULMEL.F.T.01,11,NA,20231228T020245Z,RELEASE-2024
c6115208-8876-4246-8817-b362eb87f0b2,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T20:31:00Z,DSNY.2021.28.CULERR.F.T,DSNY.2021.28.CULERR.F.T.01,45,NA,20231228T020245Z,RELEASE-2024
cfb2eb4d-04a8-42a4-9c1e-0e23b34d2b8c,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.24,48,NA,20231228T020245Z,RELEASE-2024
0821a9db-ab63-4f02-bbcd-50b493482342,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.06,48,NA,20231228T020245Z,RELEASE-2024
9ab19f02-e5ba-415f-95cf-4f21db524a2c,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.09,48,NA,20231228T020245Z,RELEASE-2024
4f3d2a7d-d772-4751-bd1b-f6154d353ac0,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.10,48,NA,20231228T020245Z,RELEASE-2024
484ff5c8-572f-4268-9c7a-38568736c706,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.05,48,NA,20231228T020245Z,RELEASE-2024
12afe368-ae08-4ed2-b050-596789f33b42,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.07,48,NA,20231228T020245Z,RELEASE-2024
7c8be067-7a7b-4e91-8784-993c437ce2f7,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.02,49,NA,20231228T020245Z,RELEASE-2024
8a535325-e605-4a65-a7db-922bc7753175,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.15,48,NA,20231228T020245Z,RELEASE-2024
38906310-8338-4419-bf4e-0a5b1eb5c338,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.25,48,NA,20231228T020245Z,RELEASE-2024
f0c6a8ab-5daa-4b3b-9b57-b5495ea7c6a0,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.22,48,NA,20231228T020245Z,RELEASE-2024
20bba66a-04f8-42e5-942f-e1978c263752,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.19,48,NA,20231228T020245Z,RELEASE-2024
a2703256-1de5-4502-a76e-49fc0826542f,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.04,48,NA,20231228T020245Z,RELEASE-2024
4806f690-5b05-4e85-aee6-b259bb958f00,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.17,48,NA,20231228T020245Z,RELEASE-2024
69665542-68b0-4141-a241-db9deaf22d5f,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.11,48,NA,20231228T020245Z,RELEASE-2024
f4668a59-c599-42c6-af2a-4ec257afd39f,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.16,48,NA,20231228T020245Z,RELEASE-2024
619f41ea-13d6-4a1f-9be5-823d4da2c161,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.12,48,NA,20231228T020245Z,RELEASE-2024
f6955f4d-ec42-4c57-a372-cbdae3a87b90,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.23,48,NA,20231228T020245Z,RELEASE-2024
c583972e-8807-4bb2-a9fd-3d270bff8370,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.18,48,NA,20231228T020245Z,RELEASE-2024
0a176d33-3c6d-46df-a0a0-8ac7451d3f65,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.03,48,NA,20231228T020245Z,RELEASE-2024
340e038d-d4e5-42f0-8788-ab9891d09c05,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.20,48,NA,20231228T020245Z,RELEASE-2024
4426ffc3-40ef-4bf4-a057-c41506f8a633,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.14,48,NA,20231228T020245Z,RELEASE-2024
6e0abd74-fe41-4de4-bf74-fd80cd7d198e,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.13,48,NA,20231228T020245Z,RELEASE-2024
0f3c9b55-7e99-4dc0-9a52-4977a4a05f09,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.01,49,NA,20231228T020245Z,RELEASE-2024
c7884fb9-a537-4181-a160-f485d2e235dc,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.08,48,NA,20231228T020245Z,RELEASE-2024
6b4ef678-689b-4316-ba4d-b6b7cf318ca6,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:22:00Z,DSNY.2021.28.CULNIG.F.T,DSNY.2021.28.CULNIG.F.T.21,48,NA,20231228T020245Z,RELEASE-2024
438e6480-6b6e-4d36-b733-62e4975ee47a,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T21:51:00Z,DSNY.2021.28.AEDATL.F.T,DSNY.2021.28.AEDATL.F.T.01,19,NA,20231228T020245Z,RELEASE-2024
6c3f4031-9421-4bec-ac92-d4ed55a50f4c,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T22:36:00Z,DSNY.2021.28.PSOCOL.F.T,DSNY.2021.28.PSOCOL.F.T.10,45,NA,20231228T020245Z,RELEASE-2024
15fe4449-fa15-461a-a288-7ba9bce5792a,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T22:36:00Z,DSNY.2021.28.PSOCOL.F.T,DSNY.2021.28.PSOCOL.F.T.06,46,NA,20231228T020245Z,RELEASE-2024
604bb497-2a47-49a6-9278-0a6950c807c2,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T22:36:00Z,DSNY.2021.28.PSOCOL.F.T,DSNY.2021.28.PSOCOL.F.T.03,46,NA,20231228T020245Z,RELEASE-2024
eb875213-cf76-483f-8077-b3c287699e9b,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T22:36:00Z,DSNY.2021.28.PSOCOL.F.T,DSNY.2021.28.PSOCOL.F.T.05,46,NA,20231228T020245Z,RELEASE-2024
167694e5-412b-4bf5-95a8-b80276d675ad,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T22:36:00Z,DSNY.2021.28.PSOCOL.F.T,DSNY.2021.28.PSOCOL.F.T.09,45,NA,20231228T020245Z,RELEASE-2024
598530f5-8dbe-4164-9770-c280c385b2b5,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T22:36:00Z,DSNY.2021.28.PSOCOL.F.T,DSNY.2021.28.PSOCOL.F.T.01,46,NA,20231228T020245Z,RELEASE-2024
ab6524bd-ff00-4e27-ae35-124c006ef81f,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T22:36:00Z,DSNY.2021.28.PSOCOL.F.T,DSNY.2021.28.PSOCOL.F.T.11,45,NA,20231228T020245Z,RELEASE-2024
9470f644-77e4-4e1a-b34f-4b0830d5795c,DSNY,D03,DSNY,2021-07-13T21:29:00Z,2021-07-15T22:36:00Z,DSNY.2021.28.PSOCOL.F.T,DSNY.2021.28.PSOCOL.F.T.04,46,NA,20231228T020245Z,RELEASE-2024
