domainID,siteID,horizontalPosition,verticalPosition,startDateTime,endDateTime,tempTripleMean,tempTripleMinimum,tempTripleMaximum,tempTripleVariance,tempTripleNumPts,tempTripleExpUncert,tempTripleStdErMean,finalQF,publicationDate,release
D01,HARV,000,060,2019-06-18T08:30:00Z,2019-06-18T09:00:00Z,16.0151,15.2696,16.8504,0.2565,1800,0.0832,0.0119,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T09:00:00Z,2019-06-18T09:30:00Z,16.2974,15.435,17.1968,0.344,1800,0.0838,0.0138,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T09:30:00Z,2019-06-18T10:00:00Z,16.1349,15.0365,17.1755,0.2359,1800,0.0832,0.0114,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T10:00:00Z,2019-06-18T10:30:00Z,15.523,15.2253,15.814,0.0217,1800,0.0816,0.0035,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T10:30:00Z,2019-06-18T11:00:00Z,15.6657,15.5557,15.7954,0.0023,1800,0.0814,0.0011,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T11:00:00Z,2019-06-18T11:30:00Z,15.7153,15.6243,15.7849,0.0011,1800,0.0814,8e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T11:30:00Z,2019-06-18T12:00:00Z,15.7942,15.7224,15.8356,6e-4,1800,0.0814,6e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T12:00:00Z,2019-06-18T12:30:00Z,15.9729,15.8131,16.1274,0.0059,1800,0.0815,0.0018,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T12:30:00Z,2019-06-18T13:00:00Z,16.2205,16.1065,16.4187,0.0073,1800,0.0816,0.002,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T13:00:00Z,2019-06-18T13:30:00Z,16.4442,16.3557,16.6817,0.0049,1800,0.0817,0.0017,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T13:30:00Z,2019-06-18T14:00:00Z,16.9526,16.6749,17.6219,0.0462,1800,0.0822,0.0051,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T14:00:00Z,2019-06-18T14:30:00Z,17.5844,17.226,17.9428,0.0231,1800,0.0821,0.0036,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T14:30:00Z,2019-06-18T15:00:00Z,17.7479,17.5401,17.9842,0.01,1800,0.082,0.0024,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T15:00:00Z,2019-06-18T15:30:00Z,17.9836,17.7326,18.3729,0.0273,1800,0.0822,0.0039,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T15:30:00Z,2019-06-18T16:00:00Z,18.2681,17.8022,18.6459,0.0328,1800,0.0823,0.0043,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T16:00:00Z,2019-06-18T16:30:00Z,18.2875,18.0404,18.5805,0.0214,1800,0.0823,0.0034,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T16:30:00Z,2019-06-18T17:00:00Z,18.0702,17.8523,18.3279,0.0181,1800,0.0822,0.0032,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T17:00:00Z,2019-06-18T17:30:00Z,17.639,17.4637,17.9233,0.0162,1800,0.0821,0.003,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T17:30:00Z,2019-06-18T18:00:00Z,17.3915,17.2195,17.5387,0.0066,1800,0.0819,0.0019,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T18:00:00Z,2019-06-18T18:30:00Z,17.1728,17.1223,17.2407,9e-4,1800,0.0818,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T18:30:00Z,2019-06-18T19:00:00Z,17.1418,17.0817,17.2433,0.0017,1800,0.0818,0.001,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T19:00:00Z,2019-06-18T19:30:00Z,16.963,16.6343,17.2015,0.0219,1800,0.0819,0.0035,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T19:30:00Z,2019-06-18T20:00:00Z,16.1744,15.8958,16.6581,0.0498,1800,0.0819,0.0053,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T20:00:00Z,2019-06-18T20:30:00Z,16.0435,15.9058,16.2144,0.004,1800,0.0816,0.0015,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T20:30:00Z,2019-06-18T21:00:00Z,16.5498,16.1851,16.948,0.0303,1800,0.0819,0.0041,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T21:00:00Z,2019-06-18T21:30:00Z,16.9624,16.7857,17.1425,0.0079,1800,0.0818,0.0021,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T21:30:00Z,2019-06-18T22:00:00Z,17.2148,17.0834,17.4098,0.0075,1800,0.0819,0.002,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T22:00:00Z,2019-06-18T22:30:00Z,17.2227,17.0506,17.4087,0.0109,1800,0.0819,0.0025,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T22:30:00Z,2019-06-18T23:00:00Z,17.3816,17.2832,17.4603,0.0014,1800,0.0819,9e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T23:00:00Z,2019-06-18T23:30:00Z,17.4492,17.3955,17.4902,4e-4,1800,0.0819,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-18T23:30:00Z,2019-06-19T00:00:00Z,17.3944,17.3108,17.4385,9e-4,1800,0.0818,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T00:00:00Z,2019-06-19T00:30:00Z,17.2599,17.1321,17.4024,0.0026,1800,0.0818,0.0012,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T00:30:00Z,2019-06-19T01:00:00Z,17.0557,16.8416,17.1809,0.0042,1800,0.0818,0.0015,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T01:00:00Z,2019-06-19T01:30:00Z,17.1494,17.0527,17.2563,0.0027,1800,0.0818,0.0012,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T01:30:00Z,2019-06-19T02:00:00Z,17.0134,16.8303,17.1968,0.0084,1800,0.0818,0.0022,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T02:00:00Z,2019-06-19T02:30:00Z,16.7983,16.6213,16.9633,0.0058,1800,0.0818,0.0018,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T02:30:00Z,2019-06-19T03:00:00Z,16.5531,16.4645,16.7028,0.0031,1800,0.0817,0.0013,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T03:00:00Z,2019-06-19T03:30:00Z,16.4411,16.3884,16.5044,6e-4,1800,0.0816,6e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T03:30:00Z,2019-06-19T04:00:00Z,16.3688,16.2958,16.4308,0.0011,1800,0.0816,8e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T04:00:00Z,2019-06-19T04:30:00Z,16.2769,16.2149,16.3413,5e-4,1800,0.0816,5e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T04:30:00Z,2019-06-19T05:00:00Z,16.2477,16.2176,16.2916,4e-4,1800,0.0816,5e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T05:00:00Z,2019-06-19T05:30:00Z,16.2037,16.182,16.229,1e-4,1800,0.0815,2e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T05:30:00Z,2019-06-19T06:00:00Z,16.1961,16.1753,16.2311,2e-4,1800,0.0815,3e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T06:00:00Z,2019-06-19T06:30:00Z,16.17,16.1372,16.2236,3e-4,1800,0.0815,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T06:30:00Z,2019-06-19T07:00:00Z,16.1295,16.1024,16.1812,3e-4,1800,0.0815,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T07:00:00Z,2019-06-19T07:30:00Z,16.2104,16.1033,16.3297,0.003,1800,0.0816,0.0013,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T07:30:00Z,2019-06-19T08:00:00Z,16.3496,16.2526,16.421,0.0014,1800,0.0816,9e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T08:00:00Z,2019-06-19T08:30:00Z,16.2637,16.2077,16.3028,3e-4,1800,0.0816,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T08:30:00Z,2019-06-19T09:00:00Z,16.2528,16.0421,16.6526,0.0091,1800,0.1415,0.0023,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T09:00:00Z,2019-06-19T09:30:00Z,16.3921,16.197,16.6836,0.0106,1800,0.1416,0.0024,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T09:30:00Z,2019-06-19T10:00:00Z,16.5586,16.2712,16.7979,0.0137,1800,0.0818,0.0028,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T10:00:00Z,2019-06-19T10:30:00Z,16.6614,16.4805,16.7868,0.0048,1800,0.0817,0.0016,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T10:30:00Z,2019-06-19T11:00:00Z,16.6537,16.6111,16.7539,5e-4,1800,0.0817,5e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T11:00:00Z,2019-06-19T11:30:00Z,16.7526,16.632,16.9782,0.0045,1800,0.0817,0.0016,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T11:30:00Z,2019-06-19T12:00:00Z,17.0058,16.9047,17.1079,0.0023,1800,0.0818,0.0011,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T12:00:00Z,2019-06-19T12:30:00Z,17.2325,17.107,17.471,0.0063,1800,0.0819,0.0019,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T12:30:00Z,2019-06-19T13:00:00Z,17.6201,17.3898,17.7684,0.0083,1800,0.082,0.0021,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T13:00:00Z,2019-06-19T13:30:00Z,17.739,17.4403,18.1269,0.0492,1800,0.0823,0.0052,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T13:30:00Z,2019-06-19T14:00:00Z,18.2296,17.8906,18.6024,0.0241,1800,0.0823,0.0037,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T14:00:00Z,2019-06-19T14:30:00Z,18.5231,18.237,18.7808,0.0165,1800,0.0823,0.003,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T14:30:00Z,2019-06-19T15:00:00Z,18.7044,18.4122,19.0267,0.0221,1800,0.0824,0.0035,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T15:00:00Z,2019-06-19T15:30:00Z,18.9788,18.6383,19.382,0.0205,1800,0.0824,0.0034,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T15:30:00Z,2019-06-19T16:00:00Z,19.2515,18.8832,20.0519,0.051,1800,0.0828,0.0053,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T16:00:00Z,2019-06-19T16:30:00Z,20.0501,19.5081,20.8533,0.0984,1800,0.0833,0.0074,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T16:30:00Z,2019-06-19T17:00:00Z,20.623,20.1419,21.3043,0.0733,1800,0.0832,0.0064,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T17:00:00Z,2019-06-19T17:30:00Z,20.9845,20.58,21.3845,0.0212,1800,0.0829,0.0034,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T17:30:00Z,2019-06-19T18:00:00Z,21.5799,20.9662,22.1601,0.0788,1800,0.0835,0.0066,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T18:00:00Z,2019-06-19T18:30:00Z,21.8173,21.4341,22.3386,0.0454,1800,0.0833,0.005,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T18:30:00Z,2019-06-19T19:00:00Z,21.7654,21.5443,22.079,0.0126,1800,0.0831,0.0026,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T19:00:00Z,2019-06-19T19:30:00Z,21.9965,21.6883,22.6809,0.0582,1800,0.0835,0.0057,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T19:30:00Z,2019-06-19T20:00:00Z,21.8259,21.4568,22.2659,0.0332,1800,0.0832,0.0043,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T20:00:00Z,2019-06-19T20:30:00Z,22.0341,21.8183,22.4139,0.0195,1800,0.0832,0.0033,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T20:30:00Z,2019-06-19T21:00:00Z,21.6807,21.5264,22.2124,0.0188,1800,0.0831,0.0032,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T21:00:00Z,2019-06-19T21:30:00Z,21.568,21.4429,21.6407,0.0022,1800,0.0829,0.0011,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T21:30:00Z,2019-06-19T22:00:00Z,21.3021,21.1656,21.4512,0.0056,1800,0.0829,0.0018,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T22:00:00Z,2019-06-19T22:30:00Z,20.9745,20.8306,21.2088,0.0071,1800,0.0828,0.002,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T22:30:00Z,2019-06-19T23:00:00Z,20.7203,20.6123,20.8741,0.0043,1800,0.0827,0.0015,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T23:00:00Z,2019-06-19T23:30:00Z,20.5949,20.4292,20.6537,0.0024,1800,0.0827,0.0012,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-19T23:30:00Z,2019-06-20T00:00:00Z,20.294,20.1031,20.4601,0.0081,1800,0.0826,0.0021,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T00:00:00Z,2019-06-20T00:30:00Z,19.9841,19.7877,20.1583,0.0093,1800,0.0826,0.0023,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T00:30:00Z,2019-06-20T01:00:00Z,19.6768,19.4543,19.8505,0.0122,1800,0.0825,0.0026,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T01:00:00Z,2019-06-20T01:30:00Z,19.295,19.0795,19.4677,0.0088,1800,0.0824,0.0022,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T01:30:00Z,2019-06-20T02:00:00Z,18.9002,18.5216,19.1782,0.0374,1800,0.0825,0.0046,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T02:00:00Z,2019-06-20T02:30:00Z,18.4126,18.2154,18.6452,0.0119,1800,0.0822,0.0026,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T02:30:00Z,2019-06-20T03:00:00Z,18.1902,18.1322,18.2632,8e-4,1800,0.082,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T03:00:00Z,2019-06-20T03:30:00Z,18.0911,17.947,18.2061,0.0047,1800,0.0821,0.0016,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T03:30:00Z,2019-06-20T04:00:00Z,17.8828,17.7577,17.9942,0.0023,1800,0.082,0.0011,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T04:00:00Z,2019-06-20T04:30:00Z,17.5266,17.3391,17.7579,0.0161,1800,0.082,0.003,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T04:30:00Z,2019-06-20T05:00:00Z,17.4282,17.3398,17.4795,9e-4,1800,0.0819,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T05:00:00Z,2019-06-20T05:30:00Z,17.4138,17.3591,17.4758,7e-4,1800,0.0819,6e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T05:30:00Z,2019-06-20T06:00:00Z,17.4001,17.3439,17.4412,9e-4,1800,0.0818,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T06:00:00Z,2019-06-20T06:30:00Z,17.3071,17.2695,17.3561,4e-4,1800,0.0818,5e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T06:30:00Z,2019-06-20T07:00:00Z,17.2121,17.1404,17.2807,0.0015,1800,0.0818,9e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T07:00:00Z,2019-06-20T07:30:00Z,17.11,17.0783,17.1442,3e-4,1800,0.0818,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T07:30:00Z,2019-06-20T08:00:00Z,17.0252,16.9304,17.0838,0.002,1800,0.0818,0.0011,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T08:00:00Z,2019-06-20T08:30:00Z,16.8841,16.8366,16.9329,8e-4,1800,0.0817,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T08:30:00Z,2019-06-20T09:00:00Z,16.8038,16.7469,16.857,9e-4,1800,0.0817,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T09:00:00Z,2019-06-20T09:30:00Z,16.7502,16.7158,16.7762,1e-4,1800,0.0817,2e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T09:30:00Z,2019-06-20T10:00:00Z,16.7122,16.6705,16.7464,2e-4,1800,0.0817,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T10:00:00Z,2019-06-20T10:30:00Z,16.7048,16.6547,16.7533,4e-4,1800,0.0817,5e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T10:30:00Z,2019-06-20T11:00:00Z,16.7453,16.6529,16.8497,0.0019,1800,0.0817,0.001,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T11:00:00Z,2019-06-20T11:30:00Z,16.7971,16.6965,16.8892,0.0025,1800,0.0817,0.0012,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T11:30:00Z,2019-06-20T12:00:00Z,16.9044,16.8053,17.0323,0.0014,1800,0.0817,9e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T12:00:00Z,2019-06-20T12:30:00Z,16.987,16.8844,17.0652,0.001,1800,0.0817,8e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T12:30:00Z,2019-06-20T13:00:00Z,17.1035,17.0026,17.3722,0.0061,1800,0.0819,0.0018,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T13:00:00Z,2019-06-20T13:30:00Z,17.3312,17.1625,17.4922,0.0078,1800,0.0819,0.0021,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T13:30:00Z,2019-06-20T14:00:00Z,17.3906,17.2813,17.558,0.0029,1800,0.0819,0.0013,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T14:00:00Z,2019-06-20T14:30:00Z,17.5126,17.3059,17.6993,0.006,1800,0.0819,0.0018,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T14:30:00Z,2019-06-20T15:00:00Z,17.6979,17.5598,17.8613,0.0035,1800,0.082,0.0014,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T15:00:00Z,2019-06-20T15:30:00Z,17.8387,17.7125,18.0019,0.0036,1800,0.082,0.0014,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T15:30:00Z,2019-06-20T16:00:00Z,17.9581,17.7509,18.2769,0.0122,1800,0.0821,0.0026,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T16:00:00Z,2019-06-20T16:30:00Z,18.2017,17.9046,18.5058,0.0189,1800,0.0822,0.0032,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T16:30:00Z,2019-06-20T17:00:00Z,18.4576,18.3419,18.6221,0.0039,1800,0.0822,0.0015,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T17:00:00Z,2019-06-20T17:30:00Z,18.72,18.5842,18.8358,0.0041,1800,0.0822,0.0015,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T17:30:00Z,2019-06-20T18:00:00Z,18.9061,18.788,19.0327,0.0025,1800,0.0823,0.0012,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T18:00:00Z,2019-06-20T18:30:00Z,19.1591,18.9579,19.2995,0.0081,1800,0.0824,0.0021,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T18:30:00Z,2019-06-20T19:00:00Z,19.3762,19.2585,19.5039,0.0042,1800,0.0824,0.0015,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T19:00:00Z,2019-06-20T19:30:00Z,19.5626,19.4634,19.6717,0.0023,1800,0.0824,0.0011,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T19:30:00Z,2019-06-20T20:00:00Z,19.8051,19.6371,20.012,0.0115,1800,0.0825,0.0025,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T20:00:00Z,2019-06-20T20:30:00Z,20.1584,20.0003,20.2628,0.0058,1800,0.0826,0.0018,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T20:30:00Z,2019-06-20T21:00:00Z,20.2516,20.1855,20.3614,0.0019,1800,0.0826,0.001,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T21:00:00Z,2019-06-20T21:30:00Z,20.3565,20.3133,20.4164,3e-4,1800,0.0826,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T21:30:00Z,2019-06-20T22:00:00Z,20.3104,20.2814,20.3729,3e-4,1800,0.0826,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T22:00:00Z,2019-06-20T22:30:00Z,20.353,20.3013,20.4102,8e-4,1800,0.0826,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T22:30:00Z,2019-06-20T23:00:00Z,20.487,20.3986,20.5623,0.0032,1800,0.0826,0.0013,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T23:00:00Z,2019-06-20T23:30:00Z,20.5776,20.5275,20.6556,0.0014,1800,0.0826,9e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-20T23:30:00Z,2019-06-21T00:00:00Z,20.6372,20.5779,20.6964,6e-4,1800,0.0827,6e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T00:00:00Z,2019-06-21T00:30:00Z,20.5806,20.4882,20.6767,0.0025,1800,0.0827,0.0012,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T00:30:00Z,2019-06-21T01:00:00Z,20.4832,20.4143,20.5503,0.0014,1800,0.0826,9e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T01:00:00Z,2019-06-21T01:30:00Z,20.4187,20.3701,20.4651,7e-4,1800,0.0826,6e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T01:30:00Z,2019-06-21T02:00:00Z,20.3581,20.3137,20.4106,6e-4,1800,0.0826,6e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T02:00:00Z,2019-06-21T02:30:00Z,20.3343,20.2862,20.3654,3e-4,1800,0.0826,4e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T02:30:00Z,2019-06-21T03:00:00Z,20.2367,20.1901,20.314,8e-4,1800,0.0826,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T03:00:00Z,2019-06-21T03:30:00Z,20.1646,20.1084,20.2023,8e-4,1800,0.0825,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T03:30:00Z,2019-06-21T04:00:00Z,20.1193,20.0766,20.145,2e-4,1800,0.0825,3e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T04:00:00Z,2019-06-21T04:30:00Z,20.0593,20.0234,20.1287,5e-4,1800,0.0825,5e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T04:30:00Z,2019-06-21T05:00:00Z,20.0183,19.7738,20.16,0.0076,1800,0.0826,0.0021,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T05:00:00Z,2019-06-21T05:30:00Z,19.3478,18.8039,19.8198,0.0724,1800,0.0829,0.0063,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T05:30:00Z,2019-06-21T06:00:00Z,18.4924,18.2528,18.8048,0.0281,1800,0.0823,0.004,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T06:00:00Z,2019-06-21T06:30:00Z,17.9336,17.2324,18.2739,0.0898,1800,0.0826,0.0071,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T06:30:00Z,2019-06-21T07:00:00Z,17.1343,17.076,17.2772,0.0021,1800,0.0818,0.0011,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T07:00:00Z,2019-06-21T07:30:00Z,17.1319,17.0281,17.2737,0.0038,1800,0.0818,0.0014,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T07:30:00Z,2019-06-21T08:00:00Z,17.0055,16.8637,17.1244,0.0036,1800,0.0818,0.0014,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T08:00:00Z,2019-06-21T08:30:00Z,16.8736,16.8007,16.9439,0.001,1800,0.0817,7e-4,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T08:30:00Z,2019-06-21T09:00:00Z,16.6994,16.4838,16.8496,0.0085,1800,0.0817,0.0022,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T09:00:00Z,2019-06-21T09:30:00Z,16.4132,16.2761,16.6099,0.0045,1800,0.0817,0.0016,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T09:30:00Z,2019-06-21T10:00:00Z,16.2528,16.1159,16.3658,0.0039,1800,0.0816,0.0015,0,20230213T171138Z,RELEASE-2024
D01,HARV,000,060,2019-06-21T10:00:00Z,2019-06-21T10:30:00Z,16.1089,15.9892,16.2366,0.004,1800,0.0816,0.0015,0,20230213T171138Z,RELEASE-2024
