siteID,startDateTime,endDateTime,tempTripleMean,tempTripleMaximum,tempTripleMinimum,tempTripleVariance
HARV,2019-06-26T19:00:00Z,2019-06-26T19:30:00Z,24.9789,25.5611,24.4263,0.0758
HARV,2019-06-26T19:30:00Z,2019-06-26T20:00:00Z,25.4958,26.0188,25.0334,0.0461
HARV,2019-06-26T20:00:00Z,2019-06-26T20:30:00Z,25.8283,26.463,25.5304,0.0345
HARV,2019-06-26T20:30:00Z,2019-06-26T21:00:00Z,25.932,26.192,25.7239,0.0157
HARV,2019-06-26T21:00:00Z,2019-06-26T21:30:00Z,25.8984,26.1323,25.7559,0.0076
HARV,2019-06-26T21:30:00Z,2019-06-26T22:00:00Z,25.8245,25.9704,25.3274,0.0123
HARV,2019-06-26T22:00:00Z,2019-06-26T22:30:00Z,25.7903,25.9611,25.5733,0.0138
HARV,2019-06-26T22:30:00Z,2019-06-26T23:00:00Z,25.4506,25.6124,25.2023,0.0117
HARV,2019-06-26T23:00:00Z,2019-06-26T23:30:00Z,24.9681,25.221800000000002,24.6016,0.0193
HARV,2019-06-26T23:30:00Z,2019-06-27T00:00:00Z,24.4254,24.7239,23.9893,0.0386
HARV,2019-06-27T00:00:00Z,2019-06-27T00:30:00Z,23.6245,24.0316,23.4358,0.0182
HARV,2019-06-27T00:30:00Z,2019-06-27T01:00:00Z,23.4242,23.7263,23.2654,0.0096
HARV,2019-06-27T01:00:00Z,2019-06-27T01:30:00Z,22.9221,23.5245,22.5893,0.0659
HARV,2019-06-27T01:30:00Z,2019-06-27T02:00:00Z,23.1886,24.1283,20.8557,0.9687
HARV,2019-06-27T02:00:00Z,2019-06-27T02:30:00Z,18.3871,20.8549,16.6933,2.076
HARV,2019-06-27T02:30:00Z,2019-06-27T03:00:00Z,18.5103,19.6282,17.8282,0.1415
HARV,2019-06-27T03:00:00Z,2019-06-27T03:30:00Z,20.9428,23.243,16.1471,5.4714
HARV,2019-06-27T03:30:00Z,2019-06-27T04:00:00Z,18.6157,21.3375,17.091,1.2943
HARV,2019-06-27T04:00:00Z,2019-06-27T04:30:00Z,22.2322,22.954,21.185,0.2361
HARV,2019-06-27T04:30:00Z,2019-06-27T05:00:00Z,21.7379,22.294,20.4189,0.1805
HARV,2019-06-27T05:00:00Z,2019-06-27T05:30:00Z,20.502,21.7369,17.8152,0.8488
HARV,2019-06-27T05:30:00Z,2019-06-27T06:00:00Z,16.831,17.8113,15.9083,0.3192
HARV,2019-06-27T06:00:00Z,2019-06-27T06:30:00Z,16.4925,17.4642,15.5064,0.293
HARV,2019-06-27T06:30:00Z,2019-06-27T07:00:00Z,16.8165,17.4621,16.328,0.1059
HARV,2019-06-27T07:00:00Z,2019-06-27T07:30:00Z,15.6167,16.3857,15.1312,0.1322
HARV,2019-06-27T07:30:00Z,2019-06-27T08:00:00Z,15.1983,15.3002,15.0891,0.0027
HARV,2019-06-27T08:00:00Z,2019-06-27T08:30:00Z,15.4251,15.483,15.2697,0.0026
HARV,2019-06-27T08:30:00Z,2019-06-27T09:00:00Z,15.4225,15.4818,15.3416,8e-4
HARV,2019-06-27T09:00:00Z,2019-06-27T09:30:00Z,15.2985,15.4194,15.1603,0.0036
HARV,2019-06-27T09:30:00Z,2019-06-27T10:00:00Z,15.0722,15.1962,14.9676,0.0041
HARV,2019-06-27T10:00:00Z,2019-06-27T10:30:00Z,15.0442,15.2426,14.9303,0.0058
HARV,2019-06-27T10:30:00Z,2019-06-27T11:00:00Z,15.712,16.425,15.1269,0.2083
HARV,2019-06-27T11:00:00Z,2019-06-27T11:30:00Z,17.0737,17.6516,16.23,0.2139
HARV,2019-06-27T11:30:00Z,2019-06-27T12:00:00Z,18.1363,18.5073,17.5912,0.0632
HARV,2019-06-27T12:00:00Z,2019-06-27T12:30:00Z,18.6541,19.4608,18.1036,0.1513
HARV,2019-06-27T12:30:00Z,2019-06-27T13:00:00Z,20.0304,20.5479,19.4579,0.126
HARV,2019-06-27T13:00:00Z,2019-06-27T13:30:00Z,20.9899,21.4933,20.377,0.0564
HARV,2019-06-27T13:30:00Z,2019-06-27T14:00:00Z,21.993,22.7039,21.2008,0.1366
HARV,2019-06-27T14:00:00Z,2019-06-27T14:30:00Z,22.8538,23.2419,22.4789,0.0259
HARV,2019-06-27T14:30:00Z,2019-06-27T15:00:00Z,23.5061,24.0885,22.9079,0.0876
HARV,2019-06-27T15:00:00Z,2019-06-27T15:30:00Z,24.0841,24.5923,23.7174,0.0435
HARV,2019-06-27T15:30:00Z,2019-06-27T16:00:00Z,24.4806,24.9414,24.0306,0.0448
HARV,2019-06-27T16:00:00Z,2019-06-27T16:30:00Z,24.741,25.3109,24.3932,0.0352
HARV,2019-06-27T16:30:00Z,2019-06-27T17:00:00Z,25.1784,25.8871,24.7973,0.0444
HARV,2019-06-27T17:00:00Z,2019-06-27T17:30:00Z,25.5672,25.9967,25.0845,0.0433
HARV,2019-06-27T17:30:00Z,2019-06-27T18:00:00Z,25.7865,26.1225,25.4593,0.0203
HARV,2019-06-27T18:00:00Z,2019-06-27T18:30:00Z,26.096,26.4041,25.8004,0.0168
HARV,2019-06-27T18:30:00Z,2019-06-27T19:00:00Z,26.3706,26.7339,25.9383,0.0547
HARV,2019-06-27T19:00:00Z,2019-06-27T19:30:00Z,26.6737,27.079,26.2081,0.0381
HARV,2019-06-27T19:30:00Z,2019-06-27T20:00:00Z,26.737,27.0229,26.3664,0.0261
HARV,2019-06-27T20:00:00Z,2019-06-27T20:30:00Z,26.8499,27.1098,26.6356,0.0095
HARV,2019-06-27T20:30:00Z,2019-06-27T21:00:00Z,26.7245,26.9453,26.5888,0.0055
HARV,2019-06-27T21:00:00Z,2019-06-27T21:30:00Z,26.6228,26.7962,26.4807,0.0077
HARV,2019-06-27T21:30:00Z,2019-06-27T22:00:00Z,26.2859,26.6285,25.7883,0.0551
HARV,2019-06-27T22:00:00Z,2019-06-27T22:30:00Z,25.9503,26.2985,25.3939,0.0793
HARV,2019-06-27T22:30:00Z,2019-06-27T23:00:00Z,25.1084,25.4849,24.7239,0.0305
HARV,2019-06-27T23:00:00Z,2019-06-27T23:30:00Z,24.4946,25.0529,24.1081,0.0375
HARV,2019-06-27T23:30:00Z,2019-06-28T00:00:00Z,24.1328,24.3713,23.8583,0.0095
HARV,2019-06-28T00:00:00Z,2019-06-28T00:30:00Z,23.6329,24.0674,23.1825,0.0568
HARV,2019-06-28T00:30:00Z,2019-06-28T01:00:00Z,23.1443,23.464,22.62,0.0335
HARV,2019-06-28T01:00:00Z,2019-06-28T01:30:00Z,22.7289,23.0989,22.4322,0.0176
HARV,2019-06-28T01:30:00Z,2019-06-28T02:00:00Z,22.3444,22.7211,21.9496,0.0294
HARV,2019-06-28T02:00:00Z,2019-06-28T02:30:00Z,21.966,22.2531,21.4505,0.0256
HARV,2019-06-28T02:30:00Z,2019-06-28T03:00:00Z,21.6587,21.8864,21.1895,0.0203
HARV,2019-06-28T03:00:00Z,2019-06-28T03:30:00Z,21.3998,21.6393,21.1236,0.0122
HARV,2019-06-28T03:30:00Z,2019-06-28T04:00:00Z,21.3055,21.6164,21.0102,0.0165
HARV,2019-06-28T04:00:00Z,2019-06-28T04:30:00Z,21.3517,21.6223,21.1056,0.0091
HARV,2019-06-28T04:30:00Z,2019-06-28T05:00:00Z,21.1214,21.4703,20.5731,0.0239
HARV,2019-06-28T05:00:00Z,2019-06-28T05:30:00Z,20.7878,21.1108,20.4359,0.0137
HARV,2019-06-28T05:30:00Z,2019-06-28T06:00:00Z,20.4713,20.7147,20.141,0.0108
HARV,2019-06-28T06:00:00Z,2019-06-28T06:30:00Z,20.2793,20.5833,19.8055,0.0159
HARV,2019-06-28T06:30:00Z,2019-06-28T07:00:00Z,20.2736,20.5353,19.8196,0.0163
HARV,2019-06-28T07:00:00Z,2019-06-28T07:30:00Z,20.2601,20.6346,19.6636,0.0367
HARV,2019-06-28T07:30:00Z,2019-06-28T08:00:00Z,19.4962,20.8313,18.2987,0.5506
HARV,2019-06-28T08:00:00Z,2019-06-28T08:30:00Z,19.5808,20.0889,18.3908,0.1344
HARV,2019-06-28T08:30:00Z,2019-06-28T09:00:00Z,19.6485,20.2338,19.0706,0.09
HARV,2019-06-28T09:00:00Z,2019-06-28T09:30:00Z,20.1664,21.6854,18.6415,1.0323
HARV,2019-06-28T09:30:00Z,2019-06-28T10:00:00Z,19.8058,20.8222,18.9559,0.2109
HARV,2019-06-28T10:00:00Z,2019-06-28T10:30:00Z,18.7941,19.2371,18.3756,0.0555
HARV,2019-06-28T10:30:00Z,2019-06-28T11:00:00Z,18.9749,19.4466,18.3172,0.1124
HARV,2019-06-28T11:00:00Z,2019-06-28T11:30:00Z,19.7255,20.8278,19.1255,0.2266
HARV,2019-06-28T11:30:00Z,2019-06-28T12:00:00Z,21.1845,21.3811,20.8237,0.0203
HARV,2019-06-28T12:00:00Z,2019-06-28T12:30:00Z,21.3894,21.7285,21.1603,0.0192
HARV,2019-06-28T12:30:00Z,2019-06-28T13:00:00Z,21.7385,22.1444,21.3728,0.0279
HARV,2019-06-28T13:00:00Z,2019-06-28T13:30:00Z,22.4465,23.0746,21.9004,0.0861
HARV,2019-06-28T13:30:00Z,2019-06-28T14:00:00Z,23.3194,23.7243,22.9334,0.032
HARV,2019-06-28T14:00:00Z,2019-06-28T14:30:00Z,23.83,24.2274,23.3852,0.0324
HARV,2019-06-28T14:30:00Z,2019-06-28T15:00:00Z,24.5119,25.1082,23.9591,0.067
HARV,2019-06-28T15:00:00Z,2019-06-28T15:30:00Z,25.121,25.7131,24.5887,0.0583
HARV,2019-06-28T15:30:00Z,2019-06-28T16:00:00Z,25.6099,26.1783,25.1335,0.0719
HARV,2019-06-28T16:00:00Z,2019-06-28T16:30:00Z,26.0081,26.5518,25.5532,0.0442
HARV,2019-06-28T16:30:00Z,2019-06-28T17:00:00Z,26.44,26.8441,26.1539,0.0216
HARV,2019-06-28T17:00:00Z,2019-06-28T17:30:00Z,26.765,27.3856,26.2049,0.0736
HARV,2019-06-28T17:30:00Z,2019-06-28T18:00:00Z,26.9647,27.3906,26.5824,0.0444
HARV,2019-06-28T18:00:00Z,2019-06-28T18:30:00Z,27.2728,27.7239,26.9274,0.0362
HARV,2019-06-28T18:30:00Z,2019-06-28T19:00:00Z,27.5177,27.851,27.1329,0.0179
HARV,2019-06-28T19:00:00Z,2019-06-28T19:30:00Z,27.322,27.6687,27.0284,0.0315
HARV,2019-06-28T19:30:00Z,2019-06-28T20:00:00Z,27.3401,27.785,26.7829,0.0586
HARV,2019-06-28T20:00:00Z,2019-06-28T20:30:00Z,27.7426,28.2581,27.4919,0.0345
HARV,2019-06-28T20:30:00Z,2019-06-28T21:00:00Z,27.715,28.1309,27.2508,0.0428
HARV,2019-06-28T21:00:00Z,2019-06-28T21:30:00Z,27.5549,27.908,27.1519,0.0277
HARV,2019-06-28T21:30:00Z,2019-06-28T22:00:00Z,27.436,27.7307,26.8348,0.0511
HARV,2019-06-28T22:00:00Z,2019-06-28T22:30:00Z,27.3105,27.4771,26.9888,0.0071
HARV,2019-06-28T22:30:00Z,2019-06-28T23:00:00Z,27.0375,27.2541,26.7261,0.0181
HARV,2019-06-28T23:00:00Z,2019-06-28T23:30:00Z,26.5881,26.9604,25.9945,0.043
HARV,2019-06-28T23:30:00Z,2019-06-29T00:00:00Z,25.8564,26.2471,25.2977,0.0537
HARV,2019-06-29T00:00:00Z,2019-06-29T00:30:00Z,25.2545,25.5366,24.9697,0.0197
HARV,2019-06-29T00:30:00Z,2019-06-29T01:00:00Z,25.128,25.2884,24.9083,0.005
HARV,2019-06-29T01:00:00Z,2019-06-29T01:30:00Z,25.0632,25.2576,24.8535,0.0063
HARV,2019-06-29T01:30:00Z,2019-06-29T02:00:00Z,25.0539,25.2211,24.6897,0.0095
HARV,2019-06-29T02:00:00Z,2019-06-29T02:30:00Z,24.9122,25.1141,24.5639,0.0123
HARV,2019-06-29T02:30:00Z,2019-06-29T03:00:00Z,24.2599,24.6205,23.9192,0.0303
HARV,2019-06-29T03:00:00Z,2019-06-29T03:30:00Z,23.8759,24.181,23.4708,0.0349
HARV,2019-06-29T03:30:00Z,2019-06-29T04:00:00Z,23.3976,23.8032,23.0011,0.039
HARV,2019-06-29T04:00:00Z,2019-06-29T04:30:00Z,22.9997,23.1338,22.7944,0.005
HARV,2019-06-29T04:30:00Z,2019-06-29T05:00:00Z,22.9761,23.1435,22.7724,0.0058
HARV,2019-06-29T05:00:00Z,2019-06-29T05:30:00Z,22.4852,22.8678,21.9234,0.0622
HARV,2019-06-29T05:30:00Z,2019-06-29T06:00:00Z,22.0024,22.3095,21.6859,0.0264
HARV,2019-06-29T06:00:00Z,2019-06-29T06:30:00Z,21.901,22.2611,21.3696,0.0794
HARV,2019-06-29T06:30:00Z,2019-06-29T07:00:00Z,21.7385,22.2929,21.2158,0.0617
HARV,2019-06-29T07:00:00Z,2019-06-29T07:30:00Z,21.2974,21.5597,20.7625,0.0478
HARV,2019-06-29T07:30:00Z,2019-06-29T08:00:00Z,20.2639,20.8035,19.8144,0.0553
HARV,2019-06-29T08:00:00Z,2019-06-29T08:30:00Z,19.2199,20.2324,18.2003,0.162
HARV,2019-06-29T08:30:00Z,2019-06-29T09:00:00Z,19.5542,19.8477,19.1125,0.0216
HARV,2019-06-29T09:00:00Z,2019-06-29T09:30:00Z,19.4708,19.866,19.1427,0.0282
HARV,2019-06-29T09:30:00Z,2019-06-29T10:00:00Z,19.5408,20.0891,19.1246,0.0512
HARV,2019-06-29T10:00:00Z,2019-06-29T10:30:00Z,18.8396,19.9635,17.4424,0.6023
HARV,2019-06-29T10:30:00Z,2019-06-29T11:00:00Z,17.6918,18.085,17.384,0.0406
HARV,2019-06-29T11:00:00Z,2019-06-29T11:30:00Z,17.958,18.2046,17.6976,0.0145
HARV,2019-06-29T11:30:00Z,2019-06-29T12:00:00Z,18.4048,18.6574,18.0719,0.0212
HARV,2019-06-29T12:00:00Z,2019-06-29T12:30:00Z,18.6499,18.9229,18.4932,0.0107
HARV,2019-06-29T12:30:00Z,2019-06-29T13:00:00Z,19.3671,19.6201,18.8985,0.0408
HARV,2019-06-29T13:00:00Z,2019-06-29T13:30:00Z,20.3646,20.8199,19.61,0.0707
HARV,2019-06-29T13:30:00Z,2019-06-29T14:00:00Z,20.2996,20.4026,20.1893,0.003
HARV,2019-06-29T14:00:00Z,2019-06-29T14:30:00Z,20.4716,20.7562,20.2911,0.0174
HARV,2019-06-29T14:30:00Z,2019-06-29T15:00:00Z,21.0913,21.8929,20.6915,0.0638
HARV,2019-06-29T15:00:00Z,2019-06-29T15:30:00Z,21.7697,22.0996,21.3819,0.0424
HARV,2019-06-29T15:30:00Z,2019-06-29T16:00:00Z,22.4656,22.9847,22.0007,0.0296
HARV,2019-06-29T16:00:00Z,2019-06-29T16:30:00Z,22.6985,23.2165,22.3455,0.0772
HARV,2019-06-29T16:30:00Z,2019-06-29T17:00:00Z,23.2372,23.6014,22.8658,0.0308
HARV,2019-06-29T17:00:00Z,2019-06-29T17:30:00Z,23.5625,23.7848,23.2258,0.0142
HARV,2019-06-29T17:30:00Z,2019-06-29T18:00:00Z,23.9398,24.5475,23.5395,0.0645
HARV,2019-06-29T18:00:00Z,2019-06-29T18:30:00Z,24.0836,24.4755,23.6237,0.0298
HARV,2019-06-29T18:30:00Z,2019-06-29T19:00:00Z,23.0597,24.0253,21.7023,0.5395
HARV,2019-06-29T19:00:00Z,2019-06-29T19:30:00Z,23.0622,23.2962,22.8693,0.0099
HARV,2019-06-29T19:30:00Z,2019-06-29T20:00:00Z,23.0982,23.3185,22.8625,0.0187
HARV,2019-06-29T20:00:00Z,2019-06-29T20:30:00Z,23.5965,24.1365,23.1594,0.1193
HARV,2019-06-29T20:30:00Z,2019-06-29T21:00:00Z,24.1342,24.2879,23.96,0.0051
HARV,2019-06-29T21:00:00Z,2019-06-29T21:30:00Z,24.0837,24.6463,23.6302,0.0839
HARV,2019-06-29T21:30:00Z,2019-06-29T22:00:00Z,24.4372,24.5996,24.1459,0.0135
HARV,2019-06-29T22:00:00Z,2019-06-29T22:30:00Z,24.2185,24.4811,23.7813,0.0487
HARV,2019-06-29T22:30:00Z,2019-06-29T23:00:00Z,24.3918,24.4944,24.2504,0.0029
HARV,2019-06-29T23:00:00Z,2019-06-29T23:30:00Z,24.2619,24.5505,23.9462,0.016
HARV,2019-06-29T23:30:00Z,2019-06-30T00:00:00Z,23.9481,24.1466,23.6726,0.0156
HARV,2019-06-30T00:00:00Z,2019-06-30T00:30:00Z,23.5617,23.8447,23.2737,0.0219
HARV,2019-06-30T00:30:00Z,2019-06-30T01:00:00Z,23.078,23.5345,22.7071,0.0436
HARV,2019-06-30T01:00:00Z,2019-06-30T01:30:00Z,22.2083,22.8914,21.5151,0.1534
HARV,2019-06-30T01:30:00Z,2019-06-30T02:00:00Z,21.7048,22.0904,21.331,0.055
HARV,2019-06-30T02:00:00Z,2019-06-30T02:30:00Z,21.4219,21.6794,21.1693,0.0127
HARV,2019-06-30T02:30:00Z,2019-06-30T03:00:00Z,21.4588,21.702,21.1143,0.018
HARV,2019-06-30T03:00:00Z,2019-06-30T03:30:00Z,21.1885,21.4014,20.9485,0.0085
HARV,2019-06-30T03:30:00Z,2019-06-30T04:00:00Z,21.2047,21.3651,20.9677,0.0056
HARV,2019-06-30T04:00:00Z,2019-06-30T04:30:00Z,21.1285,21.4025,20.8883,0.01
HARV,2019-06-30T04:30:00Z,2019-06-30T05:00:00Z,20.9583,21.1957,20.7091,0.0116
HARV,2019-06-30T05:00:00Z,2019-06-30T05:30:00Z,20.931,21.2327,20.2528,0.058
HARV,2019-06-30T05:30:00Z,2019-06-30T06:00:00Z,19.574,20.2717,18.8499,0.1714
HARV,2019-06-30T06:00:00Z,2019-06-30T06:30:00Z,18.5018,18.9985,18.0267,0.0641
HARV,2019-06-30T06:30:00Z,2019-06-30T07:00:00Z,17.5058,18.2319,16.9601,0.123
HARV,2019-06-30T07:00:00Z,2019-06-30T07:30:00Z,16.8566,17.1187,16.6496,0.0101
HARV,2019-06-30T07:30:00Z,2019-06-30T08:00:00Z,16.5622,16.8686,16.1905,0.0426
HARV,2019-06-30T08:00:00Z,2019-06-30T08:30:00Z,16.135,16.396,15.9107,0.009
HARV,2019-06-30T08:30:00Z,2019-06-30T09:00:00Z,15.969,16.0945,15.791,0.0038
HARV,2019-06-30T09:00:00Z,2019-06-30T09:30:00Z,16.2797,16.6971,15.8891,0.0524
HARV,2019-06-30T09:30:00Z,2019-06-30T10:00:00Z,16.7526,17.0606,16.3683,0.0225
HARV,2019-06-30T10:00:00Z,2019-06-30T10:30:00Z,16.9106,17.3411,16.6009,0.0341
HARV,2019-06-30T10:30:00Z,2019-06-30T11:00:00Z,17.3062,17.3761,17.2181,9e-4
HARV,2019-06-30T11:00:00Z,2019-06-30T11:30:00Z,17.476,17.6684,17.3415,0.0054
HARV,2019-06-30T11:30:00Z,2019-06-30T12:00:00Z,17.9904,18.4883,17.5482,0.0681
HARV,2019-06-30T12:00:00Z,2019-06-30T12:30:00Z,18.2006,18.5304,18.0281,0.0122
HARV,2019-06-30T12:30:00Z,2019-06-30T13:00:00Z,18.2673,18.9627,17.9588,0.0665
HARV,2019-06-30T13:00:00Z,2019-06-30T13:30:00Z,17.3708,18.0385,16.6971,0.1897
HARV,2019-06-30T13:30:00Z,2019-06-30T14:00:00Z,16.5459,16.8358,16.383,0.0091
HARV,2019-06-30T14:00:00Z,2019-06-30T14:30:00Z,17.0295,17.2985,16.7467,0.0197
HARV,2019-06-30T14:30:00Z,2019-06-30T15:00:00Z,17.1318,17.2473,17.0476,0.0032
HARV,2019-06-30T15:00:00Z,2019-06-30T15:30:00Z,17.4944,18.1999,17.1789,0.052
HARV,2019-06-30T15:30:00Z,2019-06-30T16:00:00Z,18.3265,18.8432,17.9628,0.0491
HARV,2019-06-30T16:00:00Z,2019-06-30T16:30:00Z,19.32,20.2581,18.6685,0.1966
HARV,2019-06-30T16:30:00Z,2019-06-30T17:00:00Z,18.8243,20.5515,16.7328,1.6526
HARV,2019-06-30T17:00:00Z,2019-06-30T17:30:00Z,17.4553,18.229,16.7454,0.149
HARV,2019-06-30T17:30:00Z,2019-06-30T18:00:00Z,18.7341,19.1438,18.2273,0.0678
HARV,2019-06-30T18:00:00Z,2019-06-30T18:30:00Z,19.0317,19.3397,17.343,0.0753
HARV,2019-06-30T18:30:00Z,2019-06-30T19:00:00Z,15.1202,17.3336,14.6211,0.2387
HARV,2019-06-30T19:00:00Z,2019-06-30T19:30:00Z,15.0519,15.8103,14.6381,0.074
HARV,2019-06-30T19:30:00Z,2019-06-30T20:00:00Z,17.0788,18.0455,15.7714,0.4519
HARV,2019-06-30T20:00:00Z,2019-06-30T20:30:00Z,18.45,19.0189,18.0423,0.0694
HARV,2019-06-30T20:30:00Z,2019-06-30T21:00:00Z,18.7048,19.5602,17.6813,0.2183
HARV,2019-06-30T21:00:00Z,2019-06-30T21:30:00Z,17.0037,17.6767,16.7107,0.0482
HARV,2019-06-30T21:30:00Z,2019-06-30T22:00:00Z,16.7385,17.176,15.7988,0.1587
HARV,2019-06-30T22:00:00Z,2019-06-30T22:30:00Z,16.0156,16.6071,15.61,0.0592
HARV,2019-06-30T22:30:00Z,2019-06-30T23:00:00Z,17.1481,17.4825,16.6062,0.0555
HARV,2019-06-30T23:00:00Z,2019-06-30T23:30:00Z,17.3371,17.5591,16.997,0.0155
HARV,2019-06-30T23:30:00Z,2019-07-01T00:00:00Z,17.0219,17.2896,16.7988,0.013
DSNY,2019-06-01T00:00:00Z,2019-06-01T00:30:00Z,29.8496,30.3137,29.4443,0.0511
DSNY,2019-06-01T00:30:00Z,2019-06-01T01:00:00Z,29.1885,29.6558,28.3596,0.1698
DSNY,2019-06-01T01:00:00Z,2019-06-01T01:30:00Z,28.604,29.1162,28.1117,0.0826
DSNY,2019-06-01T01:30:00Z,2019-06-01T02:00:00Z,29.0945,29.5867,28.5932,0.0293
DSNY,2019-06-01T02:00:00Z,2019-06-01T02:30:00Z,28.7162,29.0819,28.1249,0.0661
DSNY,2019-06-01T02:30:00Z,2019-06-01T03:00:00Z,28.2085,28.5291,27.6059,0.0345
DSNY,2019-06-01T03:00:00Z,2019-06-01T03:30:00Z,28.0383,28.5341,26.8685,0.1203
DSNY,2019-06-01T03:30:00Z,2019-06-01T04:00:00Z,27.5108,28.3591,26.5114,0.1881
DSNY,2019-06-01T04:00:00Z,2019-06-01T04:30:00Z,26.6423,27.096,26.0571,0.056
DSNY,2019-06-01T04:30:00Z,2019-06-01T05:00:00Z,26.6381,26.897,26.2921,0.0263
DSNY,2019-06-01T05:00:00Z,2019-06-01T05:30:00Z,26.1382,26.479,25.8146,0.0303
DSNY,2019-06-01T05:30:00Z,2019-06-01T06:00:00Z,25.8916,26.0827,25.6116,0.0126
DSNY,2019-06-01T06:00:00Z,2019-06-01T06:30:00Z,25.5623,25.7517,25.3532,0.0081
DSNY,2019-06-01T06:30:00Z,2019-06-01T07:00:00Z,25.3349,25.5005,25.113,0.0099
DSNY,2019-06-01T07:00:00Z,2019-06-01T07:30:00Z,25.2165,25.3446,25.1393,0.0022
DSNY,2019-06-01T07:30:00Z,2019-06-01T08:00:00Z,25.0987,25.256,24.9214,0.0047
DSNY,2019-06-01T08:00:00Z,2019-06-01T08:30:00Z,24.5765,25.0511,24.1612,0.0726
DSNY,2019-06-01T08:30:00Z,2019-06-01T09:00:00Z,24.1524,24.3625,23.8361,0.0165
DSNY,2019-06-01T09:00:00Z,2019-06-01T09:30:00Z,24.0897,24.2592,23.8153,0.0155
DSNY,2019-06-01T09:30:00Z,2019-06-01T10:00:00Z,23.8661,24.2175,23.4977,0.0368
DSNY,2019-06-01T10:00:00Z,2019-06-01T10:30:00Z,23.5893,23.9759,23.128,0.0558
DSNY,2019-06-01T10:30:00Z,2019-06-01T11:00:00Z,23.2232,23.375,22.8566,0.0146
DSNY,2019-06-01T11:00:00Z,2019-06-01T11:30:00Z,23.2172,23.633,22.9935,0.0143
DSNY,2019-06-01T11:30:00Z,2019-06-01T12:00:00Z,24.3023,25.0494,23.6137,0.1371
DSNY,2019-06-01T12:00:00Z,2019-06-01T12:30:00Z,26.0098,26.8766,24.9905,0.2277
DSNY,2019-06-01T12:30:00Z,2019-06-01T13:00:00Z,27.1459,27.8506,26.812,0.0367
DSNY,2019-06-01T13:00:00Z,2019-06-01T13:30:00Z,27.8131,28.6489,27.2855,0.0986
DSNY,2019-06-01T13:30:00Z,2019-06-01T14:00:00Z,28.3915,29.0225,27.8871,0.0759
DSNY,2019-06-01T14:00:00Z,2019-06-01T14:30:00Z,29.1442,30.1256,28.4405,0.1322
DSNY,2019-06-01T14:30:00Z,2019-06-01T15:00:00Z,29.4922,30.2199,28.9485,0.0781
DSNY,2019-06-01T15:00:00Z,2019-06-01T15:30:00Z,30.0911,30.8965,29.4268,0.1251
DSNY,2019-06-01T15:30:00Z,2019-06-01T16:00:00Z,30.4362,31.5471,29.9691,0.0651
DSNY,2019-06-01T16:00:00Z,2019-06-01T16:30:00Z,30.8892,31.9008,30.4106,0.0917
DSNY,2019-06-01T16:30:00Z,2019-06-01T17:00:00Z,31.3437,32.1822,30.865,0.0799
DSNY,2019-06-01T17:00:00Z,2019-06-01T17:30:00Z,31.7298,32.714,31.0206,0.1443
DSNY,2019-06-01T17:30:00Z,2019-06-01T18:00:00Z,31.7464,32.6577,30.5603,0.1105
DSNY,2019-06-01T18:00:00Z,2019-06-01T18:30:00Z,29.2886,30.5603,27.7486,0.9008
DSNY,2019-06-01T18:30:00Z,2019-06-01T19:00:00Z,30.6775,32.0641,28.9651,0.7532
DSNY,2019-06-01T19:00:00Z,2019-06-01T19:30:00Z,32.6167,33.4691,31.9487,0.1193
DSNY,2019-06-01T19:30:00Z,2019-06-01T20:00:00Z,32.8264,33.9779,32.4038,0.1155
DSNY,2019-06-01T20:00:00Z,2019-06-01T20:30:00Z,33.3228,33.7169,32.9156,0.0319
DSNY,2019-06-01T20:30:00Z,2019-06-01T21:00:00Z,32.7713,33.1734,32.4227,0.0504
DSNY,2019-06-01T21:00:00Z,2019-06-01T21:30:00Z,31.611,32.4642,30.7773,0.2025
DSNY,2019-06-01T21:30:00Z,2019-06-01T22:00:00Z,29.9377,30.7755,28.5384,0.2792
DSNY,2019-06-01T22:00:00Z,2019-06-01T22:30:00Z,26.2804,28.5341,24.3656,1.5793
DSNY,2019-06-01T22:30:00Z,2019-06-01T23:00:00Z,24.1294,24.7133,23.5422,0.1154
DSNY,2019-06-01T23:00:00Z,2019-06-01T23:30:00Z,24.2509,24.9414,23.8584,0.139
DSNY,2019-06-01T23:30:00Z,2019-06-02T00:00:00Z,25.1684,25.7062,24.7628,0.0902
DSNY,2019-06-02T00:00:00Z,2019-06-02T00:30:00Z,24.6375,25.1662,24.1973,0.0998
DSNY,2019-06-02T00:30:00Z,2019-06-02T01:00:00Z,24.1543,24.3186,23.8906,0.0096
DSNY,2019-06-02T01:00:00Z,2019-06-02T01:30:00Z,23.5362,23.9177,23.1531,0.0394
DSNY,2019-06-02T01:30:00Z,2019-06-02T02:00:00Z,22.8469,23.151,22.6552,0.0172
DSNY,2019-06-02T02:00:00Z,2019-06-02T02:30:00Z,22.8133,22.9298,22.6554,0.0079
DSNY,2019-06-02T02:30:00Z,2019-06-02T03:00:00Z,23.008,23.1192,22.9076,0.0027
DSNY,2019-06-02T03:00:00Z,2019-06-02T03:30:00Z,23.0913,23.1843,22.9372,0.0049
DSNY,2019-06-02T03:30:00Z,2019-06-02T04:00:00Z,23.0556,23.1738,22.9195,0.0057
DSNY,2019-06-02T04:00:00Z,2019-06-02T04:30:00Z,22.9302,23.0232,22.848,0.0012
