siteID,collectDate,avg_temp,min_temp,max_temp,var_temp
WOOD,2020-04-27,13.360839583333334,12.765785416666667,14.16978125,0.12626666666666667
WOOD,2020-04-28,11.65215,11.279104166666666,12.054422916666667,0.06342291666666666
WOOD,2020-04-29,9.551808333333334,9.126191666666667,10.07848125,0.07695
WOOD,2020-04-30,12.941402083333333,12.434464583333334,13.54875,0.08650000000000001
WOOD,2020-05-01,14.127354166666667,13.764702083333333,14.56136875,0.061754166666666666
WOOD,2020-05-02,12.75529375,12.282977083333334,13.267591666666666,0.06330833333333333
WOOD,2020-05-03,6.991,6.463008333333334,7.611614583333333,0.10179791666666667
WOOD,2020-05-04,4.204189583333333,4.02286875,4.413214583333334,0.013020833333333334
WOOD,2020-05-05,3.8106125,3.61129375,4.059572916666666,0.020197916666666666
WOOD,2020-05-06,8.85454375,8.480252083333333,9.34761875,0.05793541666666667
WOOD,2020-05-07,6.0878125,5.654025,6.594283333333333,0.05851875
WOOD,2020-05-08,4.125052083333333,3.6873145833333334,4.684254166666666,0.06536875
WOOD,2020-05-09,4.352295833333334,4.10483125,4.639075,0.03836875
WOOD,2020-05-10,1.3953541666666667,1.0351895833333333,1.8953083333333334,0.04575
WOOD,2020-05-11,1.8317375,1.40695625,2.36630625,0.058820833333333336
WOOD,2020-05-12,3.6031208333333336,3.1167625,4.202525,0.07695416666666667
WOOD,2020-05-13,6.42648125,6.239610416666666,6.62080625,0.015591666666666667
WOOD,2020-05-14,8.425241666666667,8.034029166666667,8.862447916666667,0.05130625
WOOD,2020-05-15,10.684016666666666,10.196608333333334,11.34448125,0.09194583333333334
WOOD,2020-05-16,12.72095,12.358004166666667,13.131275,0.046177083333333334
WOOD,2020-05-17,13.5740625,12.99160625,14.251025,0.10611666666666666
WOOD,2020-05-18,14.344077083333334,13.866729166666667,14.836175,0.0612875
WOOD,2020-05-19,15.58348125,15.198685416666667,15.994689583333333,0.04267083333333333
WOOD,2020-05-20,14.996022916666666,14.670566666666666,15.369035416666666,0.04223125
WOOD,2020-05-21,16.748091666666667,16.440452083333334,17.0956875,0.038545833333333335
WOOD,2020-05-22,17.81463125,17.502804166666667,18.180072916666667,0.03514166666666667
WOOD,2020-05-23,18.48503125,18.050095833333334,18.97875833333333,0.06344583333333333
WOOD,2020-05-24,16.192066666666665,15.871570833333333,16.505622916666667,0.03200833333333333
WOOD,2020-05-25,12.121404166666666,11.931239583333333,12.341516666666667,0.013289583333333334
WOOD,2020-05-26,15.33235,14.979066666666666,15.804529166666667,0.04915
WOOD,2020-05-27,18.300495833333333,17.766375,18.833695833333334,0.07803333333333333
WOOD,2020-05-28,14.837954166666666,14.389693750000001,15.323066666666668,0.05721458333333333
WOOD,2020-05-29,11.87611875,11.454314583333334,12.48420625,0.08551875
WOOD,2020-05-30,11.539575,11.048879166666667,12.120558333333333,0.09251458333333333
WOOD,2020-05-31,15.124533333333334,14.701925,15.610502083333333,0.05608333333333333
WOOD,2020-06-01,22.224322916666665,21.821839583333333,22.65955625,0.0533875
